,time,news_provider,related_instrument,headline,date
1784,06:56:45,COIDES,MARA.O,Crypto Miner Marathon Digital Mines Record 615 Bitcoin in October,2022-11-03
1785,03:59:29,COIDES,BTC=,"Federal Reserve Hikes Rates as Expected, Will Watch 'Lags' in Monetary Policy; Bitcoin Rises",2022-11-03
1787,02:58:52,COIDES,BTC=,Federal Reserve Raises US Interest Rate by 75 Basis Points; Bitcoin Rises,2022-11-03
1788,01:47:55,COIDES,BTC=,Bitcoin and Ether Steady Ahead of Fed Decision,2022-11-03
1793,09:57:23,COIDES,BTC=,First Mover Asia: Ripple's APAC Policy Chief Sees Hopeful Shift in Hong Kong Crypto Statement; Dogecoin Soars Again,2022-11-02
1794,06:55:20,COIDES,SDIG.O BTC=,Bitcoin Miner Stronghold Digital Completes Debt Restructuring,2022-11-02
1797,01:06:35,COIDES,ARB.L,Bitcoin Miner Argo Blockchain Loses More Wall Street Bulls After Financial Woes,2022-11-02
1799,00:09:51,COIDES,MGI.O BTC=,MoneyGram Debuts Crypto Purchases on Mobile App,2022-11-02
1801,22:58:59,COIDES,ZAR= PIKJ.J,South African Supermarket Giant Pick n Pay Now Accepts Bitcoin Payments: Report,2022-11-01
1803,20:11:34,COIDES,DGHI.V,"Digihost Bucks Bearish Trend Among Bitcoin Miners, Remains Cash Flow Positive",2022-11-01
1805,09:34:37,COIDES,BTC=,"First Mover Asia: Hong Kong FinTech Chair Praises Crypto Friendly Policy Statement; Dogecoin Outshines Bitcoin, Ether",2022-11-01
1806,07:27:28,COIDES,BTC=,Market Wrap: Dogecoin's October Finale Trumps All Other Major Cryptos,2022-11-01
1820,23:43:09,COIDES,MS.N,"Bitcoin registró récord de posiciones inmovilizadas en los últimos seis meses, según Morgan Stanley",2022-10-28
1822,21:56:54,COIDES,WETF.O BTC=,WisdomTree's Q3 Crypto Assets Under Management Falls 36% to $178M,2022-10-28
1825,21:36:21,COIDES,BTC=,"Fed's Preferred Inflation Gauge Rises Less Than Expected, and Bitcoin Rises",2022-10-28
1826,19:09:04,COIDES,USD= BTC=,Morgan Stanley: Record Number of Bitcoin Have Not Been Used for Six Months,2022-10-28
1828,16:31:15,COIDES,BTC=,"Dogecoin, Cardano Weigh on Crypto Majors After US Tech Stocks Plunge",2022-10-28
1830,04:32:43,COIDES,BTC=,"Crypto Markets Remain Stable Following GDP Release, Bitcoin Stays Over $20K",2022-10-28
1831,04:27:46,COIDES,BTC=,Maren Altman: Crypto's TikTok Astrologer,2022-10-28
1832,03:26:51,COIDES,BTC=,"Brink Emerges as the Top Funder of Bitcoin Core Development, BitMex Research Says",2022-10-28
1838,19:27:05,COIDES,BTC=,"As Bitcoin Teases 100-Day Average, Prominent Traders Say Latest Crypto Bounce Looks More Constructive Than August",2022-10-27
1839,06:10:42,COIDES,BTC=,"Market Wrap: Bitcoin Continues Its Upturn, Rests Comfortably Over $20.7K",2022-10-27
1842,00:56:10,COIDES,BTC=,"In Topsy Turvy Market Logic, Positive U.S. GDP Could Be Negative For Crypto",2022-10-27
1844,23:59:38,COIDES,BTC=,"Bitcoin Jumps to $21K After Soft US Data, Less Hawkish BoC",2022-10-26
1846,15:25:32,COIDES,BTC=,Crypto Markets See Largest Short Liquidations in 15 Months; Ether Leads Token Surge,2022-10-26
1849,04:37:57,COIDES,USD= BTC=,Asset Managers Add to Bitcoin Long Positions Ahead of Price Increase: Crypto Markets Analysis,2022-10-26
1850,04:37:52,COIDES,CLSK.O BTC=,Bitcoin Miner CleanSpark Hikes 2022 Hashrate Guidance by 10%,2022-10-26
1852,03:26:56,COIDES,BTC=,Trader looks at lines of support and resistance (Unsplash),2022-10-26
1855,02:06:25,COIDES,MSTR.O COIN.O,Crypto Stocks Soar as Bitcoin Rallies to Retake $20K,2022-10-26
1859,06:45:23,COIDES,BTC=,Market Wrap: Bitcoin Holds Its Perch Over $19K and Is Likely to Continue Trading in Its Current Narrow Range,2022-10-25
1864,04:58:53,COIDES,BTC=,"Peter Brandt: BTC Will Hit All-Time Highs in 3 Years – but First, $13K",2022-10-25
1867,03:27:42,COIDES,BTC=,CDCROP: Peter Brandt Factor Trading Founder and CEO (peterlbrandt.com),2022-10-25
1872,21:12:11,COIDES,BTC=,Black Thursdays: Bitcoin's Five Worst Crashes,2022-10-24
1875,05:58:00,COIDES,JPY= BTC=,"Market Wrap: Bitcoin, Ether Continue Their Sideways Moves as the World Twists and Turns",2022-10-22
1878,03:30:56,COIDES,JPY= BTC=,"Bitcoin stayed unusually steady, with traditional markets in flux. (Mostafa Meraji, Unsplash)",2022-10-22
1880,00:58:37,COIDES,BTC=,Collapsed Australian Crypto Exchange ACX Allegedly Used Customer Funds to Run Business,2022-10-22
1884,21:55:34,COIDES,USD= BTC=,Bitcoin's Slump Could Continue as Goldman Sees Several More Quarters of Dollar Strength,2022-10-21
1886,08:55:54,COIDES,BTC=,First Mover Asia: Solana's Anatoly Yakovenko Thinks His Phone Is the Tool for a Mobile Web3 Experience,2022-10-21
1887,06:13:49,COIDES,BTC=,Market Wrap: Bitcoin Dull as Drama (Not the Kind You Want) Comes to Axie,2022-10-21
1889,04:57:51,COIDES,BTC=,"Bitcoin Undervalued by On-Chain Metric, Might Remain That Way: Technical Take",2022-10-21
1890,04:02:02,COIDES,BTC=,Bitcoin Flat as Volatility Hits 2-Year Low and Stocks Rise,2022-10-21
1896,06:28:16,COIDES,BTC=,Market Wrap: Bitcoin Hovers at $19K to Remain Within Current Range,2022-10-20
1897,05:42:14,COIDES,BTC=,Investors' Time Horizons Will Determine Their Bitcoin Positions,2022-10-20
1899,04:56:44,COIDES,ELCR.PK TSLA.O,Tesla Makes No Changes to Its Bitcoin Holdings in Third Quarter,2022-10-20
1902,00:37:20,COIDES,BTC=,Crypto Update | Why Did Crypto Surge After Bad Inflation News?,2022-10-20
1905,23:15:43,COIDES,BAC.N,"Bitcoin se estanca y encuesta del Bank of America revela que el ""dólar largo"" es el favorito",2022-10-19
1909,07:57:23,COIDES,QBTCu.TO,Effort to Reverse Bitcoin Fund Rejection Wins Broad Crypto Industry Support,2022-10-19
1912,05:04:52,COIDES,BTC= .SPX,"Bitcoin Slips as Stocks Rise, Sparking Speculation Over Correlation",2022-10-19
1916,20:05:40,COIDES,USD= BTC=,Growing Popularity of Cash-Margined Bitcoin Futures Suggests That Crypto 'Liquidation Cascades' Might Become Rare,2022-10-18
1917,07:56:25,COIDES,.IXIC BTC=,First Mover Asia: Macau's Digital Currency Embrace Could Be a Nightmare for Its Casino Industry; Bitcoin Points Upward,2022-10-18
1918,05:44:43,COIDES,USD= BTC=,Market Wrap: Bitcoin and Ether Start the Week Higher,2022-10-18
1919,04:13:17,COIDES,USD= .IXIC,Bitcoin Climbs Over $19.5K Amid Wider Rally in Riskier Assets,2022-10-18
1920,00:55:35,COIDES,BAC.N,"Crypto Update | JPMorgan Closed Kanye's Account. Yes, There's a Crypto Angle",2022-10-18
1924,20:42:20,COIDES,BTC=,Fed Pivot May Not Bring Immediate Relief to Bitcoin,2022-10-17
1925,09:05:17,COIDES,USD= BTC=,First Mover Asia: A Pan-Asian Digital Currency? Good Luck Getting Rivals to Cooperate; Cryptos Hold Steady in Weekend Trading,2022-10-17
1927,23:25:34,COIDES,USD=,Bitcoin and Stocks Took a Gut Punch; the Builders Hardly Noticed,2022-10-16
1932,05:27:58,COIDES,BTC=,Market Wrap: Crypto Markets Take Quieter Ride Following Thursday's Roller Coaster,2022-10-15
1933,03:56:38,COIDES,BTC= .SPX,"Bitcoin Is Macro, but Not 'Correlated' in the Way You Think",2022-10-15
1934,03:00:47,COIDES,BTC= .SPX,Bitcoin Steady Above $19K Even as Stocks Give Back Thursday's Wild Gains,2022-10-15
1937,00:58:50,COIDES,BTC=,Crypto Update | Federal Preemption of State Money-Transmitter Licensing Would Be Great Policy,2022-10-15
1942,18:31:35,COIDES,BTC=,Bitcoin Unlikely to See Notable Recovery After Thursday's Short Squeeze: Traders,2022-10-14
1944,10:25:26,COIDES,BTC=,Crypto Trading Firm Amber CEO,2022-10-14
1946,06:07:29,COIDES,BTC=,"Market Wrap: Prices Plunge Following Hot Inflation Report, Then Reverse Course Completely",2022-10-14
1948,00:26:59,COIDES,RIOT.O,Las acciones cripto se desploman y bitcoin cae a US$18.100 tras la publicación de la inflación,2022-10-14
1951,23:46:03,COIDES,BTC= MSTR.O,Crypto Stocks Plunge as Bitcoin Slides to $18.1K on Inflation Print,2022-10-13
1953,22:29:37,COIDES,BTC=,US Inflation Faster Than Expected in September; Bitcoin Falls,2022-10-13
1955,18:25:18,COIDES,BTC=,FASB Mulls Fair-Value Accounting for Crypto Holdings: Report,2022-10-13
1956,05:32:25,COIDES,BTC=,Market Wrap: Bitcoin Trades Higher Amid Muted Expectations for Next Inflation Reading,2022-10-13
1959,02:39:30,COIDES,USD= BTC=,Bitcoin Clings to $19K as Traders Place Bets Ahead of Key Inflation Data,2022-10-13
1961,01:13:03,COIDES,BTC=,Crypto Update | Paul Tudor Jones Tamps Down Bitcoin Bullishness,2022-10-13
1964,23:56:22,COIDES,CALIQ.PK USD=,Bitcoin and Beyond: The Future of Cryptocurrency Investing,2022-10-12
1967,14:57:30,COIDES,ABTC.S,Crypto Investment Product Firm 21Shares Launches Bitcoin ETP in Middle East,2022-10-12
1968,10:28:50,COIDES,BTC=,First Mover Asia: Will Bitcoin Remain in the Doldrums? Signals Are Mixed; Major Cryptos Are Mostly Flat,2022-10-12
1970,05:40:36,COIDES,.IXIC BTC=,Market Wrap: Bitcoin Remains in a Quiet Place Ahead of FOMC Minutes,2022-10-12
1972,03:33:41,COIDES,BTC=,Bitcoin Recovers $19K Though Inflation Fears Haunt Market,2022-10-12
1979,19:15:07,COIDES,BTC=,Bitcoin's Calm Amid Soaring Bond Market Volatility Points to 'HODLer'-Dominated Crypto Market,2022-10-11
1980,16:58:13,COIDES,BTC=,'Comprehensive' International Crypto Rules Proposed by Influential Finance Watchdog,2022-10-11
1982,03:13:45,COIDES,BTC=,Bitcoin and Ether Fall Slightly as Macro Clouds Loom Over Market,2022-10-11
1989,04:29:57,COIDES,1832.SE,Iranian Bitcoin Advocate Ziya Sadr Arrested by Iranian Security Forces,2022-10-10
1997,21:37:30,COIDES,BTC=,US Jobs Growth Slows Less Than Expected; Bitcoin Slips From $20K,2022-10-07
1999,17:38:14,COIDES,BTC=,Will Comatose Bitcoin Market Come Alive After NFP Data?,2022-10-07
2000,17:38:14,COIDES,ARB.L,"Bitcoin Miner Argo Blockchain Raises $27M to Ease Liquidity Pressures, Shares Plunge 15%",2022-10-07
2001,09:57:52,COIDES,BTC=,First Mover Asia: The Crash of Three Arrows Capital's Starry Night Portfolio Shows NFTs Lack of Staying Power; Bitcoin Regains $20K After Earlier Drop,2022-10-07
2002,06:00:04,COIDES,BTC=,Bitcoin's Correlation With Gold Hits Highest Level in Over a Year,2022-10-07
2003,05:44:43,COIDES,BTC=,"Market Wrap: Bitcoin Trades Flat for a Second Consecutive Day, but Outpaces Traditional Markets",2022-10-07
2006,23:58:59,COIDES,USD= BTC=,Crypto Update | The Dollar Can Be a Protocol for the Future of Money,2022-10-06
2010,10:27:18,COIDES,BTC=,"First Mover Asia: BitMEX Shift From Hong Kong Reflects the Toll of Stringent Covid Policies; Bitcoin Trades Sideways Amid Energy, Employment Concerns",2022-10-06
2011,04:28:02,COIDES,BTC=,"Crucial U.S. Jobs Report Could Test Fed's Resolve, Bitcoin's Resilience",2022-10-06
2015,15:56:09,COIDES,BTC=,Italy Has a Registry of 73 Unvetted Crypto Firms,2022-10-05
2016,06:14:27,COIDES,.IXIC BTC=,Market Wrap: Markets Seem Hopeful the Fed Will Temper Rate Increases That Crushed Prices,2022-10-05
2018,18:28:11,COIDES,USD= BTC=,"Bitcoin Gains Momentum on Fed Pivot Narrative, But Some Banks Anticipate Dollar Rebound",2022-10-04
2019,16:41:35,COIDES,BITC.TO,Shares in Grayscale's Bitcoin Trust Trade at 36% Discount to Fund's NAV,2022-10-04
2025,21:25:55,COIDES,BITC.TO,"Grayscale Takes Over Key Role for Bitcoin Trust, Other Products From Genesis",2022-10-03
2027,19:29:02,COIDES,USD=,Range-Bound Bitcoin Reminds Crypto Twitter of 2018 Lull That Ended With 50% Crash,2022-10-03
2028,10:27:58,COIDES,USD= BTC=,First Mover Asia: Bitcoin Sees No October Rise Yet; the Dollar as the Protocol in the Future of Money?,2022-10-03
2030,23:27:28,COIDES,EUR= USD=,"Sorry, Ether: Sound Money Doesn't Exist and Neither Does 'Ultra' Sound Money",2022-10-02
2034,20:01:48,COIDES,USD= BTC=,"Cryptocurrencies XRP, MKR Shine as BTC, ETH Hold Steady Ahead of US Inflation Figure",2022-09-30
2035,19:25:52,COIDES,MSTR.O,MicroStrategy Looks to Hire Software Engineer for Building Bitcoin Lightning Network Infrastructure,2022-09-30
2036,17:29:38,COIDES,USD= BTC=,Bitcoin's Bullish Seasonality Muddled by Continued Slide in 'USD Liquidity Index',2022-09-30
2043,22:07:35,COIDES,BTC= GBP=,First Mover Americas: Bitcoin Pushes for $20K Again as Investors Return to Risky Assets,2022-09-29
2044,21:57:32,COIDES,BTC=,Miners Take off for The Great – and More Profitable – North,2022-09-29
2046,21:06:13,COIDES,BTC=,Kryptovault's CEO Kjetil Pettersen and the mine's technician overlooking several hundred mining rigs working. (Eliza Gkritsi),2022-09-29
2047,11:26:03,COIDES,USD= BTC=,First Mover Asia: Bitcoin Holds Strong Over $19K; Why Is the Dollar Dominating?,2022-09-29
2048,06:12:15,COIDES,USD= BTC=,"Market Wrap: Bitcoin Reverses Course Again, Trades Towards 20-Day Moving Average",2022-09-29
2052,22:39:17,COIDES,USD= BTC=,"First Mover Americas: Bitcoin Falls to $18.5K, as Bank of England to Buy Bonds to Stem Crisis in UK",2022-09-28
2053,20:17:08,COIDES,USD= BTC=,"Chinese Investors Could Snap Up Cryptocurrencies as Yuan Slides, Hedge Fund Says",2022-09-28
2055,10:09:40,COIDES,BTC=,First Mover Asia: Bitcoin Tumbles After Crossing $20K in Topsy-Turvy Trading; How Chinese Universities Teach Blockchain,2022-09-28
2056,05:31:20,COIDES,BTC=,Market Wrap: Bitcoin Takes Investors on a Wild Ride,2022-09-28
2060,23:00:10,COIDES,BTC=,Bitmain Founder Jihan Wu Setting Up $250M Fund to Buy Distressed Bitcoin Mining Assets: Report,2022-09-27
2061,22:08:15,COIDES,USD= .IXIC,"First Mover Americas: Bitcoin Regains $20K, Bucking the Swoon in Stocks",2022-09-27
2064,16:36:16,COIDES,USD= JPY=,"Bitcoin Tops $20K as Stock Futures Rise, Dollar Rally Stalls",2022-09-27
2066,09:11:30,COIDES,.IXIC BTC=,"First Mover Asia: Cryptos Rise, Even as Stocks Falter; Token2049 Conference Signals Singapore's Resurgence as a Crypto Hub",2022-09-27
2067,05:44:04,COIDES,GBP= BTC=,Market Wrap: Bitcoin Pushes Higher as Traditional Markets Decline,2022-09-27
2069,23:08:03,COIDES,GBP= BTC=,First Mover Americas: Bitcoin Up Slightly After Hitting Weekend Lows on Recession Fears,2022-09-26
2070,09:55:10,COIDES,USD= BTC=,First Mover Asia: Bitcoin Sticks Near $19K; the Most 'Profitable' Mining GPU Makes You Back Your Money in 3 Years,2022-09-26
2072,23:29:52,COIDES,USD= .DXY,How Crypto Sectors Are Trading Through the Dollar Strength 'Tsunami',2022-09-25
2075,01:57:02,COIDES,USD= BTC=,Is Powell 2022's Paul Volcker? The Answer Matters to Bitcoin,2022-09-24
2077,00:56:10,COIDES,BTC=,"Crypto Update: OFAC Backtracks, but Tornado Cash Sanctions Already Set a Terrifying Precedent",2022-09-24
2080,00:28:45,COIDES,BTC=,Crypto Update | The Ethereum Merge Finally Happened: So What?,2022-09-23
2083,22:57:21,COIDES,USD= JPY=,First Mover Americas: Bitcoin Up 3% After Wild Ride on 'Fed Rate Day',2022-09-22
2084,21:56:16,COIDES,BTC=,Jack Dorsey's Block Draws Analyst Downgrade on Bitcoin Sentiment,2022-09-22
2085,20:29:38,COIDES,JPY= BTC=,Bitcoin Steady as BOE Hikes Rates by 50 Basis Points; 'Reverse Currency Wars' Gain Steam,2022-09-22
2086,10:37:03,COIDES,.IXIC BTC=,"First Mover Asia: Cryptos Yo-Yo After Hawkish Rate Hike; Ether's Price Is Down, Regulators May Soon Be Circling. What's Next for Post-Merge Ethereum?",2022-09-22
2087,06:18:53,COIDES,.IXIC BTC=,Market Wrap: Cryptos Decline as FOMC Delivers Expected Rate Hike,2022-09-22
2090,02:55:50,COIDES,BTC=,"Federal Reserve Hikes Rates to Highest Since 2007; Bitcoin Falls to $19,000",2022-09-22
2091,02:00:04,COIDES,RIOT.O NB2.DE,Riot Blockchain Sues Northern Data Over Disclosures Related to Texas Bitcoin Mine Acquisition,2022-09-22
2095,18:02:31,COIDES,BTC=,Fed Preview: Bitcoin Investors to Look Past Jumbo Rate Hike and Focus on Economic Assessment and Borrowing Cost Estimates,2022-09-21
2096,05:53:35,COIDES,BTC=,Market Wrap: Markets Wait for Fed to Officially Announce What It Has Signaled for Weeks,2022-09-21
2097,05:28:21,COIDES,BTC=,Bitcoin se debilita previo a la decisión de la Fed y los analistas se enfocan en US$18.300 como soporte,2022-09-21
2098,05:28:18,COIDES,MSTR.O,Crypto Market Maker Wintermute Hacked for $160M; MicroStrategy Buys 301 More Bitcoins,2022-09-21
2099,00:49:04,COIDES,BTC=,Bitcoin's Pre-Fed Weakness Has Chart Analysts Focused on Support at $18.3K,2022-09-21
2102,23:42:54,COIDES,MSTR.O,La firma MicroStrategy compra 301 bitcoins y ya suma aproximadamente 130.000,2022-09-20
2103,23:07:10,COIDES,BTC=,CDCROP: Frying pan over a burner on a stove (Andrew Valdivia/Unsplash),2022-09-20
2104,22:26:40,COIDES,MSTR.O,"MicroStrategy Buys 301 More Bitcoins, Now Holds Almost 130K",2022-09-20
2105,20:29:30,COIDES,BTC=,"XRP, Ether Lead Recovery in Crypto Majors as Markets Prepare For Outsized Fed Hike",2022-09-20
2107,05:43:24,COIDES,BTC=,Bleak Week as Bitcoin Hits 3-Month Low,2022-09-20
2108,05:43:16,COIDES,USD= BTC=,Market Wrap: Bitcoin Regains $19K and Ether Rises as FOMC Meeting Nears,2022-09-20
2111,01:14:20,COIDES,BITF.TO,"Bitfarms abre una operación en Argentina y aumenta el hashrate a 4,1 EH/s",2022-09-20
2114,23:58:21,COIDES,BTC= PEGA.V,THNDR Games Launches Play-to-Earn Bitcoin Solitaire Mobile Game,2022-09-19
2116,21:25:48,COIDES,BITF.TO,"Bitcoin Miner Bitfarms Starts Production in Argentina, Increases Hashrate to 4.1 EH/s",2022-09-19
2117,21:25:46,COIDES,GS.N BTC=,Goldman's Bullish Stance on 'Real Bond Yield' Spells Bad News For Cyrpto,2022-09-19
2118,18:48:00,COIDES,BTC=,"As Ether, Bitcoin Wilt, Trading Firms Blame Lack of Bullish Catalyst for Market Swoon",2022-09-19
2119,09:36:03,COIDES,BTC=,First Mover Asia: Cryptos Slide in Weekend Trading; Did Ethereum Pick the Wrong Time to Merge?,2022-09-19
2121,23:25:59,COIDES,USD= BTC=,Institutions Are Still 'Wait-And-See' With Ethereum,2022-09-18
2123,05:12:30,COIDES,BTC=,Market Wrap: Bitcoin and Ether Close the Week Lower,2022-09-17
2126,19:03:06,COIDES,BTC=,El Salvador's Debt Rating Cut to CC at Fitch,2022-09-16
2130,10:36:29,COIDES,USD= BTC=,"ETH outperformed BTC Monday morning, picking up momentum in advance of the network's upcoming ""Merge."" (Lance Grandahl/Unsplash)",2022-09-15
2132,04:05:48,COIDES,MSTR.O,"As Ethereum Merge Looms, Michael Saylor Pushes Back Against Bitcoin's Energy Critics",2022-09-15
2138,17:39:53,COIDES,BTC=,"Steep Drop in Bitcoin, Ether Causes Over $250M in Futures Losses",2022-09-14
2140,13:56:30,COIDES,BTC=,Bitcoin Mining Difficulty Edges to All-Time High,2022-09-14
2145,04:35:37,COIDES,BTC=,Four Things Blockchain Analysts Are Saying About the Ethereum Merge,2022-09-14
2149,22:39:00,COIDES,USD= BTC=,First Mover Americas: Bitcoin Tumbles Below $22K on Higher-Than-Expected U.S. Inflation,2022-09-13
2150,22:29:10,COIDES,BTC=,Crypto Stocks Tumble After Bitcoin Dips on Higher-Than-Estimated Inflation,2022-09-13
2151,18:34:42,COIDES,EUR= USD=,"Bitcoin Cheers Dollar Weakness, But TradFi Experts Retain Bullish Bias on Greenback",2022-09-13
2152,11:34:20,COIDES,.IXIC BTC=,Bitcoin may not have bottomed out. (Sebastian Condrea/Getty Images),2022-09-13
2158,22:29:34,COIDES,USD= BTC=,"The price of ether (ETH) slipped 0.9% over the past 24 hours to $1,755. (Kelly Sikkema/Unsplash)",2022-09-12
2161,15:48:37,COIDES,BTC= CAD=,The Conservative Party of Canada Elects Pro-Bitcoin Leader Pierre Poilievre as Party Head,2022-09-12
2166,06:26:33,COIDES,MSTR.O,MicroStrategy Files to Sell Up to $500M of Stock to Fund Bitcoin Purchases,2022-09-10
2168,05:56:14,COIDES,BTC= .SPX,Bitcoin's Correlation With Stocks Comes Back as Economic Factors Roil Markets,2022-09-10
2170,00:35:19,COIDES,BTC=,Bitcoin registra el mayor aumento en 6 meses con la esperanza de un recorte de tasas para el 2023,2022-09-10
2172,19:01:23,COIDES,CLSK.O,"Bitcoin Miner CleanSpark to Buy Mawson's Georgia Mining Facility, Rigs for Up to $42.5M",2022-09-09
2174,01:27:13,COIDES,BTC=,"Federal Reserve to Act 'Forthrightly, Strongly' Until Inflation 'Job Is Done,' Powell Says",2022-09-09
2178,19:36:59,COIDES,USD= BTC=,Canadian Crypto Exchange Coinberry Files Lawsuit Against 50 Users After Losing 120 BTC: Report,2022-09-08
2179,09:59:27,COIDES,BTC=,First Mover Asia: Why DeFi Is Targeting the Institutions It Wanted to Topple; Crypto Prices Rally,2022-09-08
2181,05:46:15,COIDES,USD= BTC=,Market Wrap: Bitcoin Inches Higher but Sluggish Volume Shows Reluctance to Invest,2022-09-08
2182,05:00:20,COIDES,BTC=,Hawkish Fed Chatter Has Traders Betting on 75 Basis Point Rate Hike by Shorting Bitcoin,2022-09-08
2186,23:11:14,COIDES,BTC=,Bitcoin Bets Look Bearish as Futures Trading Hits Record Level,2022-09-07
2187,21:03:42,COIDES,BTC=,Bernstein: Bitcoin's Correlation With Other Tokens Will Weaken as Its Dominance Declines,2022-09-07
2188,16:59:39,COIDES,USD=,"Ether, Cardano Lead Steep Crypto Slide Amid Dollar Strength",2022-09-07
